UNITID,CONTROL,SAT_AVG,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,TUITIONFEE_IN,TUITIONFEE_OUT,TUITFTE,INEXPFTE,AVGFACSAL,PFTFAC,PCTPELL,C150_4,PFTFTUG1_EF,RET_FT4,RET_PT4,C200_4_POOLED,PCTFLOAN
225627,2,1054,5055,0.1767,0.0742,0.5935,0.0226,0.0042,0.0034,0.0245,0.0388,0.0623,32576,32576,18774,9752,8447,0.4812,0.3992,0.5146,0.6802,0.7292,0.3333,0.564,0.5151
226231,2,1215,1776,0.6396,0.0985,0.0608,0.0118,0.0101,0.0017,0.0648,0.0524,0.0602,31270,31270,15010,9498,6420,0.3797,0.2371,0.63,0.6433,0.7622,0.64,0.5632,0.4052
226383,2,1079,1332,0.6517,0.036,0.2305,0.0083,0.0135,0.0038,0,0.0233,0.033,23330,23330,14041,9141,6533,0.5657,0.3857,0.498,0.637,0.7099,1,0.4379,0.7929
226587,2,1033,1128,0.477,0.1427,0.2837,0.0089,0.0053,0.0018,0.031,0.0363,0.0133,28099,28099,14153,9134,6627,0.9889,0.484,0.3333,0.6836,0.6986,0.5,0.3738,0.6879
227331,2,989,1328,0.0919,0.0663,0.7779,0.0038,0.0038,0.0008,0.0038,0.0226,0.0294,29218,29218,19198,12290,7064,0.4013,0.58,0.4239,0.7301,0.63,0,0.3948,0.6977
227429,2,885,552,0.0109,0.788,0.1848,0,0.0054,0,0,0.0109,0,9125,9125,7327,2996,5183,0.2667,0.8055,0.1964,0.7019,0.5738,0.3333,0.124,0.8218
227845,2,1178,3404,0.3628,0.0379,0.463,0.03,0.0062,0.0018,0.0276,0.0596,0.0112,47440,47440,20983,10075,8991,0.4668,0.4014,0.641,0.7731,0.798,1,0.6484,0.5561
227863,2,1150,2047,0.2052,0.066,0.4734,0.1226,0.002,0.002,0.0225,0.0713,0.0352,31460,31460,14758,11633,7634,0.9602,0.4019,0.6781,0.5744,0.84,0.6,0.6165,0.3332
228149,2,1141,2252,0.1461,0.0306,0.6821,0.0231,0.0022,0.0004,0.012,0.0604,0.0431,32140,32140,18370,12840,9768,0.6061,0.4252,0.6,0.8553,0.7414,0,0.6211,0.5609
228246,2,1405,6679,0.6444,0.044,0.1213,0.0704,0.0018,0.0001,0.0404,0.0731,0.0045,56560,56560,29322,19126,13112,0.6703,0.1144,0.8116,0.8402,0.9148,1,0.8037,0.2207
228325,2,1022,1630,0.5748,0.1245,0.1963,0.0092,0.046,0.0049,0.0307,0.011,0.0025,19834,19834,12732,6820,5281,0.529,0.5538,0.4455,0.6134,0.6744,0.3333,0.4565,0.7139
228343,2,1238,1507,0.6072,0.0557,0.2316,0.0385,0.0033,0.0007,0.0411,0.0139,0.008,43560,43560,16783,12146,8474,0.7019,0.2566,0.6945,0.886,0.8571,1,0.7331,0.5105
228875,2,1288,9442,0.6839,0.0522,0.1466,0.029,0.006,0.0021,0.0201,0.0461,0.014,49250,49250,28514,18522,12116,0.9973,0.1405,0.8252,0.8533,0.9127,0.5714,0.8034,0.287
230038,2,1326,31292,0.809,0.0043,0.074,0.0195,0.0021,0.0068,0.0429,0.0312,0.0102,5790,5790,6328,15896,11371,0.7226,0.3649,0.7787,0.8402,0.9035,0.7333,0.8875,0.14
230047,2,1197,2974,0.3221,0.0027,0.0477,0.0477,0.0034,0.0817,0.0831,0.4082,0.0034,5720,5720,2996,12904,9283,0.9927,0.2343,0.6509,0.8355,0.6094,0,0.4901,0.1474
230852,2,1229,3605,0.6971,0.0635,0.0843,0.0319,0.0028,0.0014,0.0369,0.0036,0.0785,41828,41828,17571,8607,8597,0.9924,0.2308,0.6492,0.7206,0.8246,0.5,0.6201,0.5321
231651,2,1109,4121,0.5431,0.2655,0.0937,0.0163,0.0039,0.0034,0.0478,0.0046,0.0218,18620,18620,13504,3830,8146,0.7419,0.5381,0.5734,0.2281,0.7756,0.2586,0.4688,0.7187
232557,2,1171,46438,0.547,0.1047,0.0602,0.0136,0.0049,0.0023,0.027,0.0119,0.2285,22747,22747,11402,3419,5875,0.4001,0.4342,0.474,0.3951,0.8147,0.3285,0.5614,0.5665
232706,2,1065,2127,0.3056,0.1556,0.2205,0.0785,0.0019,0.0024,0.0324,0.1594,0.0437,33330,33330,21781,12042,8498,0.4519,0.2689,0.5844,0.6707,0.7174,0.875,0.5483,0.4775
233374,2,1395,3110,0.5868,0.074,0.0907,0.072,0.001,0.0003,0.0453,0.0871,0.0428,54690,54690,28043,22550,12179,0.6913,0.1833,0.8867,0.9123,0.935,0,0.8841,0.3572
234164,2,855,1070,0.0056,0.9364,0.0159,0,0.0037,0.0009,0.0056,0.0168,0.015,17861,17861,11992,6139,5957,0.4792,0.767,0.2861,0.7524,0.6824,0,0.302,0.7754
236133,2,1138,903,0.629,0.0399,0.1008,0.0532,0.0144,0.0188,0.0698,0.0465,0.0277,32960,32960,17647,9331,6888,0.2658,0.3282,0.5771,0.6552,0.7352,1,0.5605,0.6595
236452,2,1070,1354,0.4564,0.0628,0.1529,0.1004,0.0133,0.051,0.0982,0.0406,0.0244,38560,38560,19360,8803,6503,0.545,0.3799,0.6709,0.6405,0.7764,0.5,0.5782,0.4855
236577,2,1135,2709,0.4839,0.052,0.1395,0.1329,0.0033,0.0081,0.0927,0.0605,0.0269,45078,45078,21329,12969,8661,0.5,0.3039,0.6754,0.7789,0.8091,0.1667,0.7073,0.5796
236595,2,1251,4618,0.3993,0.0316,0.126,0.1815,0.003,0.0082,0.0858,0.1115,0.0531,46590,46590,27569,17082,9588,0.6887,0.1933,0.7359,0.6835,0.878,0.1111,0.7478,0.5325
237312,2,1082,1893,0.5108,0.0898,0.028,0.0137,0.0106,0.0032,0,0.0713,0.2726,31400,31400,11916,6430,6658,0.5392,0.3585,0.3838,0.4375,0.6486,0.3333,0.4537,0.456
237969,2,1053,1121,0.752,0.0981,0.0375,0.0045,0.0045,0,0.0437,0.0571,0.0027,31944,31944,11886,6916,5932,0.5593,0.3644,0.535,0.9504,0.7578,0,0.5013,0.6669
238324,2,1140,383,0.9243,0.0104,0.0183,0.0104,0.0078,0,0.0209,0,0.0078,21760,21760,15261,8089,7565,0.7209,0.1729,0.8611,0.2373,0.878,0.4,0.5862,0.5467
238430,2,1052,976,0.3648,0.1957,0.1895,0.0277,0.0041,0.0051,0.0277,0.1814,0.0041,31798,31798,12562,6368,5015,0.3761,0.3432,0.4974,0.5412,0.6,0,0.4885,0.5381
238458,2,1162,2885,0.8062,0.0149,0.0742,0.035,0.0031,0.0024,0.0298,0.0184,0.0159,32850,32850,16582,7579,7806,0.3616,0.2441,0.6701,0.8753,0.8282,0.125,0.649,0.6777
238476,2,1161,2622,0.6819,0.0545,0.1407,0.0214,0.0053,0.0019,0.0305,0.0126,0.0511,45100,45100,14494,9876,8421,0.551,0.2761,0.6578,0.8903,0.7635,0,0.6189,0.8444
238980,2,1019,1706,0.7116,0.0932,0.075,0.0481,0.0129,0.0006,0.0141,0.0252,0.0193,29880,29880,11425,4999,6947,0.1847,0.4298,0.4766,0.5253,0.6085,0.5,0.5697,0.7757
239017,2,1324,1425,0.607,0.0604,0.1032,0.0596,0.0035,0.0014,0.0393,0.1221,0.0035,49122,49122,17812,18723,8196,0.8667,0.2249,0.7877,0.9407,0.8737,1,0.7943,0.5065
239071,2,1131,580,0.8724,0.0086,0.0379,0.0121,0.0052,0,0.0414,0.0103,0.0121,16660,16660,13068,7200,4642,0.5773,0.3597,0.5545,0.731,0.7923,0.125,0.4975,0.3635
239105,2,1255,8259,0.6866,0.0389,0.1436,0.0678,0.0019,0.0011,0.0293,0.0242,0.0065,43936,43936,22635,10980,10158,0.5713,0.1849,0.8165,0.9263,0.9001,1,0.8073,0.451
239390,2,995,641,0.4009,0.1888,0.2715,0.0733,0.0047,0.0016,0.0437,0.0125,0.0031,31160,31160,15412,8360,6427,0.3262,0.6257,0.646,0.6649,0.6479,0,0.4237,0.7702
240107,2,1155,1722,0.8374,0.0418,0.0436,0.0168,0.0006,0.0006,0.0244,0.0221,0.0128,28650,28650,15560,7729,6744,0.3931,0.2655,0.538,0.566,0.8322,0.5,0.5233,0.6908
392840,2,1109,150,0.6933,0.1333,0.0667,0.0267,0.0067,0,0.0733,0,0,24750,24750,21640,15283,5486,0.2308,0.462,0.4182,0.7391,0.5714,0,0.344,0.5924
439701,2,1091,316,0.5918,0.0854,0.1646,0.0285,0.0127,0.0032,0.0601,0.0222,0.0316,15450,15450,13428,5089,8016,0.1714,0.4561,0.16,0.2235,0.6875,0,0.1875,0.5581
462354,2,1134,271,0.4354,0.0185,0.2804,0.0369,0,0.0074,0.0627,0,0.1587,27200,27200,14137,15913,7087,0.3929,0.3287,0.5814,0.7475,0.7831,1,0.6364,0.6608
475608,2,1106,172,0.6337,0.1221,0.093,0.0349,0.0116,0,0.0233,0.0174,0.064,11552,11552,9999,15723,6169,0.5,0.4358,0.2857,0.4375,0.625,0.6,0.2927,0.4693
487524,2,1053,2642,0.8308,0.0469,0.0125,0.0125,0.0038,0.0008,0.0303,0.025,0.0375,18940,18940,12137,5972,7297,0.9778,0.4189,0.5737,0.8173,0.728,0.6667,0.5557,0.7416
488785,2,994,234,0.3205,0.0855,0.4359,0.0256,0.0128,0.0214,0.0513,0.0299,0.0171,25300,25300,14141,3630,5100,0.2424,0.5459,0.0714,0.4712,0.7021,0.3333,0.1667,0.8316
489937,2,979,348,0.6609,0.1983,0.0833,0.0086,0.0057,0.0029,0.0287,0.0057,0.0057,11900,11900,7174,3437,3380,0.3404,0.629,0.4138,0.437,0.6404,0.3333,0.4348,0.5484
192271,3,1042,1450,0.4145,0.1924,0.1648,0.0786,0.0076,0.0055,0.0041,0.0641,0.0683,27810,27810,28244,11157,6422,0.0769,0.3309,0.5379,0.5881,0.7059,0.4,0.5031,0.6308
197151,3,1211,3852,0.1965,0.0353,0.0999,0.1436,0,0,0,0.5057,0.019,41900,41900,37950,17652,3217,0.4029,0.1979,0.7001,0.8139,0.8696,0,0.654,0.3271
443410,3,1275,1070,0.5252,0.015,0.0729,0.0804,0.0028,0.0028,0.0673,0.1103,0.1234,32600,32600,25845,10379,9289,0.5435,0.2655,0.5608,0.5911,0.7952,0.75,0.4341,0.5206
100654,1,939,5271,0.014,0.9072,0.0091,0.0019,0.0021,0.0011,0.0114,0.007,0.0461,10024,18634,7870,5546,7709,0.711,0.7019,0.2974,0.9336,0.5689,0.6667,0.3138,0.7361
100663,1,1234,13328,0.5586,0.2414,0.0565,0.0678,0.0022,0.0003,0.0446,0.023,0.0056,8568,20400,12096,14983,11049,0.7754,0.3512,0.634,0.6252,0.831,0.5926,0.5659,0.4798
100706,1,1319,7785,0.7161,0.0879,0.0566,0.0347,0.01,0.0014,0.0361,0.0218,0.0353,11122,23518,8275,8488,9688,0.6434,0.2536,0.5768,0.6502,0.8291,0.1429,0.5176,0.3976
100724,1,946,3750,0.0163,0.9275,0.0099,0.0037,0.0021,0.0008,0.012,0.0147,0.0131,11068,19396,9587,9346,7221,0.6501,0.7627,0.3276,0.8511,0.6127,0.5385,0.287,0.8232
100751,1,1261,31900,0.7683,0.1008,0.0505,0.0119,0.0037,0.0012,0.0352,0.0235,0.005,10780,30250,14694,9983,10291,0.7604,0.1772,0.711,0.8038,0.8693,0.4839,0.7029,0.3802
100830,1,1082,4407,0.4418,0.4187,0.012,0.0202,0.0043,0.0009,0.0359,0.0558,0.0104,8620,18292,7847,6086,7927,0.9745,0.4644,0.3401,0.5518,0.6589,0.3704,0.2942,0.5391
100858,1,1300,24209,0.8003,0.0504,0.0345,0.0247,0.0028,0.0006,0.026,0.0576,0.0031,11492,31124,16519,8664,10738,0.8751,0.1455,0.7911,0.8227,0.9136,0.5641,0.7789,0.3052
101480,1,1084,6743,0.6966,0.2047,0.0059,0.0068,0.0034,0.0004,0,0.0187,0.0635,11120,20840,7407,6748,7269,0.6903,0.3803,0.4133,0.6926,0.7566,0.4615,0.3977,0.61
101587,1,1041,2235,0.4528,0.4076,0.0157,0.0031,0.0049,0.0004,0.0228,0.0403,0.0523,10990,20090,8766,7523,6481,0.4659,0.5353,0.3503,0.4539,0.6659,1,0.3234,0.6007
101709,1,1135,2200,0.6845,0.1627,0.0518,0.0086,0.0027,0.0018,0.0409,0.0295,0.0173,13708,26728,7918,12066,7756,0.7034,0.3976,0.5511,0.7226,0.7398,1,0.5217,0.5322
102094,1,1166,9380,0.6109,0.2213,0.0413,0.0317,0.0066,0.0011,0.0392,0.021,0.027,8396,16292,9647,9602,7251,0.6219,0.4043,0.4629,0.6737,0.7411,0.4444,0.4282,0.5706
102368,1,1079,12595,0.526,0.3086,0.0398,0.0076,0.0035,0.0011,0.0339,0.0471,0.0324,8908,16708,9384,6950,6657,0.4748,0.4116,0.4749,0.4401,0.7509,0.403,0.4218,0.6328
102614,1,1121,4410,0.4993,0.0361,0.0864,0.0188,0.1308,0.0082,0.1059,0.0129,0.1016,7080,21216,8300,18537,9658,0.6068,0.2352,0.3497,0.5143,0.7286,0.383,0.4336,0.2145
104151,1,1230,44038,0.4927,0.0383,0.2266,0.0853,0.0112,0.0017,0.0477,0.0884,0.0082,11338,29428,22116,16734,11736,0.7887,0.293,0.6349,0.7704,0.8844,0.4038,0.6714,0.3392
104179,1,1228,33715,0.4977,0.0386,0.2709,0.0532,0.0117,0.0023,0.0499,0.0624,0.0133,12711,36718,15311,13781,11256,0.7567,0.2888,0.6471,0.5996,0.8321,0.6671,0.6368,0.3558
106245,1,1120,5900,0.4864,0.2719,0.0439,0.022,0.0037,0,0.1322,0.0369,0.0029,9544,21754,5652,8055,6908,0.9704,0.3866,0.4272,0.3726,0.6643,0.3864,0.3346,0.4329
106397,1,1253,22766,0.7557,0.0398,0.093,0.0255,0.0092,0.0008,0.043,0.0263,0.0067,9384,25872,9926,11121,10058,0.8514,0.1938,0.6621,0.78,0.842,0.5,0.6491,0.3672
106412,1,978,2333,0.0287,0.9023,0.0231,0.0039,0.0039,0.0009,0.0197,0.0137,0.0039,8248,14908,4248,7617,5807,0.8133,0.7012,0.3345,0.7684,0.7206,0.4,0.2815,0.6688
106458,1,1188,8159,0.7397,0.134,0.037,0.0088,0.0037,0.0006,0.0218,0.0465,0.008,8900,15860,4083,5162,7216,0.7,0.399,0.5302,0.6196,0.7525,0.35,0.4729,0.4999
106704,1,1187,8557,0.6645,0.162,0.0582,0.0224,0.0057,0.0007,0.0427,0.0417,0.0021,9188,15998,5599,8227,7121,0.7652,0.3945,0.4341,0.7678,0.7474,0.4,0.4355,0.4714
107071,1,1102,2965,0.6405,0.1997,0.059,0.0111,0.0037,0.0074,0.06,0.0101,0.0084,8902,10612,3199,5908,6837,0.9955,0.5091,0.3874,0.7541,0.62,0.2857,0.3478,0.463
107983,1,1085,3164,0.6596,0.2405,0.0458,0.0066,0.0044,0.0006,0.0218,0.0205,0,9080,13580,4330,6260,6850,0.6641,0.4866,0.4362,0.8337,0.6685,0.7,0.3606,0.7623
110422,1,1342,20453,0.5364,0.0084,0.1757,0.1365,0.0014,0.0022,0.077,0.0214,0.0411,9943,23833,9472,10471,10598,0.6936,0.1775,0.8202,0.8529,0.9407,0.9333,0.8271,0.2894
110510,1,985,17963,0.1072,0.0464,0.6719,0.05,0.0017,0.0013,0.0214,0.0665,0.0337,6885,18765,3541,7041,9808,0.4995,0.6238,0.5498,0.5002,0.8595,0.5714,0.6273,0.3067
110529,1,1143,26373,0.1497,0.0335,0.4725,0.2152,0.0014,0.0021,0.036,0.0594,0.0303,7396,19276,4048,7032,10766,0.4405,0.4848,0.6936,0.5059,0.8978,0.5977,0.7378,0.3197
110538,1,1089,16044,0.4313,0.0279,0.3455,0.056,0.005,0.0025,0.0538,0.0265,0.0514,7806,19686,4240,7046,9692,0.5573,0.4514,0.6736,0.6146,0.8415,0.5526,0.7035,0.4363
110556,1,1030,21156,0.1792,0.0263,0.5455,0.1272,0.004,0.0018,0.0263,0.0551,0.0346,6589,18469,3497,7349,9653,0.5538,0.5944,0.5625,0.61,0.826,0.4583,0.6355,0.2707
110565,1,1113,35087,0.1799,0.0188,0.4581,0.2098,0.0011,0.0018,0.0393,0.0616,0.0295,6924,18804,5115,7190,10392,0.4788,0.4855,0.6897,0.5267,0.8871,0.6476,0.7079,0.2631
110583,1,1146,32900,0.1681,0.0373,0.4436,0.2104,0.0011,0.0027,0.0464,0.064,0.0266,6834,18714,4623,8018,10346,0.4785,0.518,0.7351,0.5054,0.871,0.6333,0.748,0.3005
110592,1,979,22743,0.0459,0.0314,0.6972,0.1248,0.0008,0.001,0.0135,0.0644,0.0209,6768,18648,3431,6913,10216,0.3966,0.6804,0.5168,0.5166,0.8084,0.4904,0.5569,0.2561
110608,1,1019,34713,0.2036,0.0481,0.515,0.0944,0.001,0.001,0.03,0.0712,0.0357,6977,18857,4480,6951,10414,0.4396,0.5728,0.5524,0.4393,0.8126,0.65,0.5682,0.2781
110617,1,1035,28718,0.2512,0.0604,0.3454,0.1938,0.0021,0.0086,0.0604,0.0342,0.0437,7368,19248,5269,7572,9863,0.4812,0.5271,0.5484,0.5036,0.8341,0.5968,0.5775,0.3226
110635,1,1449,31345,0.2396,0.0191,0.1609,0.3553,0.0011,0.0017,0.0586,0.1271,0.0366,14253,44007,22219,19585,17763,0.6757,0.2668,0.926,0.7115,0.9694,0.7188,0.9295,0.2176
110644,1,1298,30962,0.2303,0.0212,0.2317,0.2764,0.0015,0.0038,0.0551,0.1675,0.0125,14495,44249,18544,23607,15374,0.8472,0.3666,0.8667,0.6506,0.9239,0.7732,0.869,0.3027
110653,1,1306,30367,0.133,0.0199,0.2572,0.3606,0.0007,0.0025,0.0442,0.1703,0.0117,13727,43481,16701,20714,16113,0.8182,0.3999,0.844,0.6599,0.9387,0.7857,0.8709,0.3202
110662,1,1429,31537,0.264,0.0337,0.2239,0.2787,0.0023,0.0023,0.0594,0.1104,0.0253,13240,42994,20077,54093,18871,0.7176,0.3188,0.915,0.642,0.965,0.8571,0.9209,0.2929
110671,1,1239,22015,0.1149,0.0367,0.4129,0.3417,0.0013,0.0038,0.0397,0.0385,0.0104,13853,43607,12833,15847,14100,0.8728,0.5284,0.7598,0.7055,0.8956,0.4,0.7521,0.4496
110680,1,1375,30789,0.1936,0.0169,0.2181,0.33,0.0008,0.0026,0.0486,0.1754,0.0141,14415,44169,18762,20821,16447,0.8472,0.3652,0.8737,0.6536,0.9343,0.8333,0.8811,0.3197
110705,1,1370,23337,0.3003,0.0197,0.2498,0.1729,0.0015,0.0013,0.0842,0.1476,0.0228,14391,44145,17762,14324,16692,0.8694,0.3573,0.8338,0.699,0.919,0.7,0.8321,0.3143
110714,1,1306,17517,0.3107,0.0175,0.2629,0.2189,0.0009,0.0011,0.0819,0.09,0.0162,13991,43745,14740,10347,15094,0.7595,0.3488,0.7502,0.7124,0.8865,0.3846,0.7893,0.3887
115755,1,1085,6559,0.437,0.0332,0.3465,0.0276,0.0119,0.0032,0.0672,0.0116,0.0617,7864,19744,4565,8911,9828,0.5626,0.5562,0.4903,0.4886,0.7505,0.3077,0.501,0.5005
122409,1,1221,30347,0.3415,0.0409,0.321,0.1322,0.0036,0.003,0.0644,0.06,0.0333,7510,19390,6683,7615,11074,0.528,0.3295,0.7281,0.5483,0.8904,0.8173,0.77,0.2737
122597,1,1046,25126,0.167,0.0571,0.3494,0.257,0.0013,0.0051,0.0581,0.0686,0.0364,7266,19146,5219,8200,10945,0.491,0.4432,0.5651,0.4845,0.8025,0.4525,0.5726,0.3145
122755,1,1139,27723,0.1418,0.035,0.2915,0.3623,0.0005,0.0051,0.0481,0.0785,0.0373,7852,19732,6476,8303,10698,0.4301,0.4073,0.6378,0.4644,0.8674,0.6571,0.6616,0.2701
123572,1,1065,8119,0.4274,0.0211,0.3519,0.0489,0.0031,0.0033,0.0669,0.032,0.0454,7880,19760,5613,7688,10481,0.4946,0.3523,0.6191,0.6599,0.7831,0.4444,0.6266,0.3666
126182,1,1003,1727,0.4053,0.0892,0.366,0.011,0.0139,0.0069,0.033,0.0145,0.0602,9440,20864,7192,7681,6304,0.5691,0.4369,0.299,0.587,0.5877,0.1818,0.3188,0.4239
126562,1,1124,11670,0.4449,0.0548,0.2472,0.1036,0.0031,0.0013,0.0564,0.0793,0.0094,9335,25823,14453,30839,10829,0.6728,0.2602,0.5181,0.4352,0.6975,0.4326,0.5053,0.2838
126580,1,1136,10221,0.6263,0.0423,0.1911,0.0333,0.0033,0.0017,0.0797,0.009,0.0134,8524,20620,10971,8478,8533,0.5805,0.3107,0.4521,0.5962,0.6962,0.4636,0.4815,0.4063
126614,1,1276,30630,0.6728,0.0159,0.1276,0.0583,0.0013,0.001,0.0608,0.0564,0.0058,12500,38318,20946,18083,11894,0.7387,0.1601,0.6906,0.812,0.8681,0.5867,0.71,0.271
126775,1,1342,5103,0.7029,0.0098,0.1064,0.0472,0.0031,0.0006,0.0555,0.0492,0.0253,19062,39762,22623,17269,12072,0.9853,0.1502,0.8291,0.8707,0.9189,1,0.7849,0.393
126818,1,1204,24373,0.7047,0.0226,0.1496,0.0265,0.0046,0.0015,0.0477,0.0356,0.0072,11901,30622,16181,12992,10405,0.7086,0.2322,0.6962,0.7538,0.8421,0.5462,0.6929,0.3995
127185,1,1068,3080,0.4351,0.0101,0.1227,0.0062,0.2977,0.0019,0.1075,0.0071,0.0117,8872,19528,5021,7524,7325,0.9836,0.3646,0.4114,0.7105,0.6192,0.4286,0.446,0.4117
127556,1,1063,8260,0.6686,0.0188,0.2105,0.0137,0.0052,0.0051,0.0419,0.0127,0.0235,8686,21619,9043,8096,6850,0.555,0.3414,0.3365,0.753,0.7429,0.25,0.3717,0.445
127741,1,1096,8448,0.6275,0.0437,0.2354,0.0211,0.0045,0.0022,0.0458,0.0085,0.0112,9987,22245,10567,8517,7704,0.5871,0.2897,0.5222,0.7187,0.7228,0.3333,0.493,0.443
128106,1,1047,3447,0.454,0.0621,0.3592,0.0119,0.0044,0.0041,0.0563,0.0223,0.0258,8407,21716,5501,5289,7036,0.5755,0.3859,0.3583,0.6285,0.6342,0.2903,0.3575,0.6043
128391,1,1114,1815,0.703,0.027,0.1135,0.0077,0.0017,0.0017,0.0386,0.005,0.1019,10436,21908,10806,10383,6773,0.6633,0.2107,0.514,0.7813,0.646,0.125,0.4484,0.4014
128771,1,1064,8817,0.5859,0.1245,0.1628,0.0424,0.0009,0.0008,0.0349,0.015,0.0328,11068,24028,10987,13252,9405,0.4576,0.3816,0.5723,0.5924,0.7208,0.2941,0.5597,0.5444
129020,1,1312,18585,0.5477,0.0652,0.1193,0.1116,0.0009,0.0005,0.0334,0.0998,0.0216,17226,39894,15795,22775,12608,0.6571,0.2226,0.8444,0.8297,0.9356,0.3636,0.835,0.4382
130493,1,1002,7694,0.53,0.1877,0.1226,0.0326,0.0021,0.0004,0.0435,0.0081,0.073,11446,24406,11081,13301,9144,0.4695,0.3928,0.5187,0.6374,0.7324,0.3333,0.5213,0.6012
130934,1,932,3932,0.0865,0.7154,0.0679,0.0043,0.002,0.0018,0.0605,0.0598,0.0018,8258,17294,7336,11768,8238,0.6331,0.4888,0.4157,0.8051,0.7045,0.1429,0.4079,0.6616
130943,1,1261,19047,0.6819,0.0601,0.0875,0.0521,0.0012,0.0005,0.0342,0.0536,0.0289,14280,35710,19609,21098,13175,0.9819,0.1366,0.8066,0.8898,0.9118,0.5,0.8365,0.4625
132903,1,1264,58940,0.4652,0.108,0.2848,0.0646,0.0015,0.0017,0.0391,0.0278,0.0074,6368,22467,5162,7401,10697,0.9799,0.3764,0.7228,0.4829,0.9148,0.8443,0.725,0.3521
133650,1,1091,7514,0.0307,0.8846,0.0421,0.0049,0.0003,0,0.0337,0.0037,0,5785,17725,4472,8293,8277,0.9957,0.6054,0.5262,0.6981,0.8012,0.6875,0.4785,0.619
133669,1,1166,23423,0.3956,0.2016,0.2785,0.0406,0.0015,0.0013,0.0388,0.0336,0.0086,4879,17324,5568,8342,9670,0.709,0.3879,0.5014,0.517,0.814,0.6,0.5325,0.3208
133951,1,1198,41843,0.0878,0.1178,0.671,0.024,0.0005,0.0007,0.0218,0.073,0.0035,6565,18963,5749,6837,10701,0.98,0.4815,0.6259,0.3361,0.8914,0.7856,0.6132,0.2933
134097,1,1284,32881,0.5979,0.0879,0.2169,0.0265,0.0015,0.0009,0.0421,0.0159,0.0106,5656,18786,5430,11351,10962,0.8548,0.3088,0.8308,0.7681,0.9294,0.8308,0.8109,0.3517
134130,1,1394,34523,0.5206,0.0587,0.2279,0.0921,0.0017,0.0021,0.0399,0.0249,0.0323,6381,28659,7493,16395,11831,0.8718,0.2585,0.8826,0.7806,0.9663,0.8235,0.8842,0.2223
136172,1,1159,14405,0.6377,0.0926,0.1388,0.0548,0.0017,0.0012,0.0524,0.0164,0.0044,6389,20793,5008,6513,7953,0.9756,0.2992,0.6719,0.5694,0.829,0.4783,0.5885,0.3181
137351,1,1263,31765,0.4635,0.099,0.216,0.0727,0.0015,0.0017,0.0418,0.0677,0.0362,6410,17324,6321,10370,10284,0.7521,0.3596,0.7508,0.5946,0.9137,0.7475,0.7095,0.3467
138558,1,1029,3480,0.7874,0.1049,0.0727,0.0075,0.004,0.0006,0.0121,0.0109,0,3565,10471,3452,6030,5728,0.7594,0.3964,0.261,0.724,0.6346,0.4231,0.2388,0.3496
138716,1,849,5415,0.1215,0.7594,0.0526,0.0031,0.0024,0.0002,0.0201,0.0074,0.0332,5934,16656,3234,5819,5954,0.7538,0.6174,0.2323,0.7628,0.6127,0.3571,0.3511,0.6531
139250,1,1011,3028,0.6295,0.209,0.0694,0.0155,0.003,0.002,0.0446,0.0116,0.0155,3933,10839,2577,5810,6230,0.6793,0.4213,0.2652,0.6246,0.5647,0.5192,0.2527,0.3429
139366,1,1009,6188,0.473,0.4016,0.0687,0.0252,0.0034,0.0016,0.0147,0.0118,0,6241,17295,6271,8179,6979,0.6306,0.4607,0.3801,0.5926,0.72,0.3333,0.3561,0.5498
139719,1,919,2242,0.021,0.9215,0.0178,0.0031,0.0013,0,0.0277,0.0013,0.0062,5772,16494,3377,5044,6063,0.75,0.7524,0.3495,0.6767,0.7323,0.1538,0.28,0.8275
139755,1,1418,15174,0.4676,0.0705,0.0738,0.2264,0.0005,0.0004,0.0421,0.0944,0.0242,12682,33794,12916,12729,13062,0.8855,0.1397,0.8981,0.8156,0.9724,1,0.8824,0.2416
139764,1,1027,2139,0.5947,0.2768,0.0575,0.0136,0.0014,0.0009,0.029,0.0243,0.0019,5500,16222,4661,7015,6349,0.7473,0.4049,0.3846,0.5753,0.6847,0.5,0.326,0.4799
139861,1,1206,5764,0.8319,0.051,0.0618,0.012,0.0019,0.0003,0.033,0.0047,0.0035,9526,28710,8653,6768,7023,0.8258,0.1868,0.6358,0.8547,0.8569,1,0.6346,0.4201
139931,1,1129,21665,0.5891,0.2551,0.072,0.0223,0.0037,0.0009,0.0382,0.0142,0.0046,6463,17518,5647,6671,7122,0.8299,0.3695,0.4989,0.7246,0.7845,0.541,0.4901,0.5077
139940,1,1153,27256,0.2189,0.4082,0.1239,0.1487,0.001,0.0005,0.0638,0.0289,0.006,9286,24517,7692,7274,9224,0.7312,0.497,0.5469,0.728,0.8213,0.6462,0.5698,0.5086
139959,1,1347,29726,0.6878,0.0752,0.0656,0.1053,0.0007,0.0008,0.0411,0.014,0.0096,12080,31120,11637,9962,11574,0.9152,0.2069,0.8712,0.7913,0.9551,0.9583,0.8507,0.3206
139968,1,936,2970,0.4626,0.4367,0.0512,0.0081,0.0017,0,0.032,0.0017,0.0061,4084,11946,1870,4626,5565,0.6313,0.4873,0.1662,0.8026,0.5056,0.2308,0.5,0.4696
